match_id,match_date,competition,season,home_team,away_team,snapshot_minute,home_goals,away_goals,goal_difference,home_xg,away_xg,xg_difference,home_shots,away_shots,shot_difference,home_passes,away_passes,pass_difference,home_pass_completion,away_pass_completion,home_pressures,away_pressures,pressure_difference,home_carries,away_carries,home_recoveries,away_recoveries,home_interceptions,away_interceptions,home_recent_xg,away_recent_xg,home_recent_shots,away_recent_shots,home_recent_pressures,away_recent_pressures,home_momentum,away_momentum,momentum_difference,final_home_goals,final_away_goals,target,time_remaining,match_progress,late_match_flag,very_late_match_flag,second_half_flag,home_leading_flag,draw_flag,home_trailing_flag,abs_goal_difference,goal_diff_x_progress,goal_diff_x_time_remaining,lead_protection_pressure,comeback_pressure,late_draw_pressure,home_xg_minus_goals,away_xg_minus_goals,xg_score_gap_difference,xg_diff_x_progress,home_xg_per_shot,away_xg_per_shot,xg_per_shot_difference,home_goal_conversion,away_goal_conversion,goal_conversion_difference,home_recent_attack_index,away_recent_attack_index,recent_attack_difference,recent_xg_difference,recent_shot_difference,recent_pressure_difference,momentum_x_progress,leading_but_under_pressure,trailing_with_pressure,draw_with_home_pressure,draw_with_away_pressure,overall_dominance_index,late_dominance_index
303731,2020-02-22,La Liga,2019/2020,Barcelona,Eibar,15,1,0,1,0.3874,0.1267,0.2607,1,2,-1,160,51,109,85.62,76.47,25,34,-9,118,51,10,14,0,4,0.3874,0.0094,1,1,15,26,56.69,43.31,13.38,5,0,Home Win,75.0,0.16666666666666666,0,0,0,1,0,0,1,0.16666666666666666,75.0,0.16666666666666666,0.0,0,-0.6126,0.1267,-0.7393000000000001,0.043449999999999996,0.3874,0.06335,0.32405,1.0,0.0,1.0,13.124,13.193999999999999,-0.06999999999999851,0.378,0,-11,2.23,1,0,0,0,2.6448499999999995,0.44080833333333325
303731,2020-02-22,La Liga,2019/2020,Barcelona,Eibar,30,1,0,1,0.5426,0.1984,0.3442,4,4,0,290,108,182,86.21,75.0,53,70,-17,218,100,24,22,2,12,0.0,0.058,0,1,24,23,50.36,49.64,0.72,5,0,Home Win,60.0,0.3333333333333333,0,0,0,1,0,0,1,0.3333333333333333,60.0,0.3333333333333333,0.0,0,-0.45740000000000003,0.1984,-0.6558,0.11473333333333333,0.13565,0.0496,0.08604999999999999,0.25,0.0,0.25,8.399999999999999,12.629999999999999,-4.23,-0.058,-1,1,0.24,1,0,0,0,2.6835000000000004,0.8945000000000001
303731,2020-02-22,La Liga,2019/2020,Barcelona,Eibar,45,3,0,3,1.8191,0.1984,1.6207,8,4,4,394,174,220,85.79,71.84,74,88,-14,292,147,31,29,7,16,1.2765,0.0,4,0,10,13,81.85,18.15,63.71,5,0,Home Win,45.0,0.5,0,0,1,1,0,0,3,1.5,135.0,0.5,0.0,0,-1.1809,0.1984,-1.3793,0.81035,0.2273875,0.0496,0.1777875,0.375,0.0,0.375,32.265,4.55,27.715,1.2765,4,-3,31.855,0,0,0,0,11.08815,5.544075
303731,2020-02-22,La Liga,2019/2020,Barcelona,Eibar,60,3,0,3,1.9591,0.4087,1.5503,9,7,2,544,209,335,86.76,68.9,90,112,-22,400,174,38,37,7,19,0.0,0.0978,0,2,12,15,43.93,56.07,-12.13,5,0,Home Win,30.0,0.6666666666666666,0,0,1,1,0,0,3,2.0,90.0,0.6666666666666666,0.0,0,-1.0409,0.4087,-1.4496,1.0335333333333332,0.21767777777777778,0.058385714285714284,0.15929206349206348,0.3333333333333333,0.0,0.3333333333333333,4.199999999999999,14.228,-10.028,-0.0978,-2,-3,-8.086666666666666,1,0,0,0,9.664150000000001,6.442766666666667
303731,2020-02-22,La Liga,2019/2020,Barcelona,Eibar,75,3,0,3,1.9591,0.6324,1.3267,9,11,-2,615,279,336,85.85,71.33,105,125,-20,451,241,43,48,9,22,0.0,0.1544,0,2,8,9,30.37,69.63,-39.26,5,0,Home Win,15.0,0.8333333333333334,1,0,1,1,0,0,3,2.5,45.0,0.8333333333333334,0.0,0,-1.0409,0.6324,-1.6732999999999998,1.1055833333333334,0.21767777777777778,0.057490909090909086,0.16018686868686868,0.3333333333333333,0.0,0.3333333333333333,2.8,12.694,-9.894000000000002,-0.1544,-2,-1,-32.71666666666667,1,0,0,0,8.29745,6.914541666666667
303731,2020-02-22,La Liga,2019/2020,Barcelona,Eibar,85,3,0,3,2.0027,0.671,1.3316,10,12,-2,693,303,390,85.14,71.62,111,139,-28,506,263,47,51,10,26,0.0436,0.0387,1,1,6,14,53.23,46.77,6.47,5,0,Home Win,5.0,0.9444444444444444,1,1,1,1,0,0,3,2.833333333333333,15.0,0.9444444444444444,0.0,0,-0.9973000000000001,0.671,-1.6683000000000001,1.2576222222222222,0.20027,0.05591666666666667,0.14435333333333333,0.3,0.0,0.3,6.536,9.286999999999999,-2.7509999999999994,0.004900000000000002,0,-8,6.110555555555555,1,0,0,0,8.602099999999998,8.124205555555553
303532,2020-06-16,La Liga,2019/2020,Barcelona,Leganés,15,0,0,0,0.0,0.4438,-0.4438,0,2,-2,180,55,125,91.67,70.91,21,42,-21,161,37,5,6,2,2,0.0,0.4438,0,2,14,16,40.08,59.92,-19.84,2,0,Home Win,75.0,0.16666666666666666,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.4438,-0.4438,-0.07396666666666665,0.0,0.2219,-0.2219,0.0,0.0,0.0,4.8999999999999995,18.037999999999997,-13.137999999999998,-0.4438,-2,-2,-3.3066666666666666,0,0,0,1,-1.6841,-0.2806833333333333
303532,2020-06-16,La Liga,2019/2020,Barcelona,Leganés,30,0,0,0,0.1188,0.4438,-0.3251,1,2,-1,359,93,266,91.36,66.67,36,72,-36,324,57,12,10,2,7,0.1188,0.0,1,0,10,17,69.43,30.57,38.85,2,0,Home Win,60.0,0.3333333333333333,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.1188,0.4438,-0.32499999999999996,-0.10836666666666667,0.1188,0.2219,-0.10309999999999998,0.0,0.0,0.0,8.687999999999999,5.949999999999999,2.7379999999999995,0.1188,1,-7,12.95,0,0,1,0,-1.01915,-0.33971666666666667
303532,2020-06-16,La Liga,2019/2020,Barcelona,Leganés,45,1,0,1,0.2807,0.4438,-0.1631,4,2,2,525,122,403,92.57,68.03,50,101,-51,485,78,17,12,2,7,0.162,0.0,3,0,6,25,75.74,24.26,51.47,2,0,Home Win,45.0,0.5,0,0,1,1,0,0,1,0.5,45.0,0.5,0.0,0,-0.7193,0.4438,-1.1631,-0.08155,0.070175,0.2219,-0.151725,0.25,0.0,0.25,15.72,8.75,6.970000000000001,0.162,3,-19,25.735,0,0,0,0,2.15005,1.075025
303532,2020-06-16,La Liga,2019/2020,Barcelona,Leganés,60,1,0,1,0.2993,0.4768,-0.1776,5,3,2,663,190,473,92.76,74.74,73,139,-66,614,133,24,15,3,8,0.0,0.033,0,1,15,15,39.29,60.71,-21.42,2,0,Home Win,30.0,0.6666666666666666,0,0,1,1,0,0,1,0.6666666666666666,30.0,0.6666666666666666,0.0,0,-0.7007,0.4768,-1.1775,-0.1184,0.059860000000000003,0.15893333333333334,-0.09907333333333335,0.2,0.0,0.2,5.25,9.58,-4.33,-0.033,-1,0,-14.280000000000001,1,0,0,0,1.0994,0.7329333333333332
303532,2020-06-16,La Liga,2019/2020,Barcelona,Leganés,75,2,0,2,1.0828,0.5796,0.5031,6,5,1,754,227,527,92.44,75.33,83,167,-84,697,164,29,19,3,9,0.7835,0.1028,1,2,10,15,52.5,47.5,5.01,2,0,Home Win,15.0,0.8333333333333334,1,0,1,1,0,0,2,1.6666666666666667,30.0,0.8333333333333334,0.0,0,-0.9172,0.5796,-1.4968,0.41925,0.18046666666666666,0.11592,0.06454666666666667,0.3333333333333333,0.0,0.3333333333333333,15.335,14.278,1.0570000000000004,0.6807,-1,-5,4.175,0,0,0,0,4.32475,3.6039583333333334
303532,2020-06-16,La Liga,2019/2020,Barcelona,Leganés,85,2,0,2,1.1153,0.757,0.3584,8,6,2,816,270,546,91.54,74.81,105,191,-86,751,202,36,25,6,10,0.0326,0.1773,2,1,22,24,54.51,45.49,9.01,2,0,Home Win,5.0,0.9444444444444444,1,1,1,1,0,0,2,1.8888888888888888,10.0,0.9444444444444444,0.0,0,-0.8847,0.757,-1.6417000000000002,0.3384888888888889,0.1394125,0.12616666666666668,0.013245833333333318,0.25,0.0,0.25,16.026,14.172999999999998,1.8530000000000015,-0.14470000000000002,1,-2,8.509444444444444,0,0,0,0,4.3077000000000005,4.068383333333334
3773593,2020-09-27,La Liga,2020/2021,Barcelona,Villarreal,15,1,0,1,0.1241,0.0,0.1241,2,0,2,165,87,78,87.88,78.16,18,21,-3,143,62,7,8,2,1,0.083,0.0,1,0,13,13,62.42,37.58,24.84,4,0,Home Win,75.0,0.16666666666666666,0,0,0,1,0,0,1,0.16666666666666666,75.0,0.16666666666666666,0.0,0,-0.8759,0.0,-0.8759,0.02068333333333333,0.06205,0.0,0.06205,0.5,0.0,0.5,9.379999999999999,4.55,4.829999999999999,0.083,1,0,4.14,0,0,0,0,3.27455,0.5457583333333333
3773593,2020-09-27,La Liga,2020/2021,Barcelona,Villarreal,30,2,0,2,0.8329,0.0,0.8329,6,0,6,276,186,90,88.04,81.72,41,36,5,244,143,16,14,5,5,0.2156,0.0,2,0,14,11,69.66,30.34,39.33,4,0,Home Win,60.0,0.3333333333333333,0,0,0,1,0,0,2,0.6666666666666666,120.0,0.3333333333333333,0.0,0,-1.1671,0.0,-1.1671,0.2776333333333333,0.13881666666666667,0.0,0.13881666666666667,0.3333333333333333,0.0,0.3333333333333333,15.056000000000001,3.8499999999999996,11.206000000000001,0.2156,2,3,13.11,0,0,0,0,7.9426499999999995,2.64755
3773593,2020-09-27,La Liga,2020/2021,Barcelona,Villarreal,45,4,0,4,1.7994,0.1112,1.6881,8,2,6,395,260,135,88.61,80.38,56,57,-1,347,204,19,23,5,5,0.183,0.1112,1,2,12,15,46.19,53.81,-7.62,4,0,Home Win,45.0,0.5,0,0,1,1,0,0,4,2.0,180.0,0.5,0.0,0,-2.2005999999999997,0.1112,-2.3118,0.84405,0.224925,0.0556,0.169325,0.5,0.0,0.5,10.03,14.362,-4.332000000000001,0.0718,-1,-3,-3.81,1,0,0,0,13.635950000000001,6.817975000000001
3773593,2020-09-27,La Liga,2020/2021,Barcelona,Villarreal,60,4,0,4,1.9532,0.1459,1.8073,10,3,7,527,367,160,89.18,81.74,73,83,-10,473,290,24,32,6,6,0.1062,0.0346,1,1,14,15,51.82,48.18,3.65,4,0,Home Win,30.0,0.6666666666666666,0,0,1,1,0,0,4,2.6666666666666665,120.0,0.6666666666666666,0.0,0,-2.0468,0.1459,-2.1927000000000003,1.2048666666666665,0.19532,0.048633333333333334,0.14668666666666666,0.4,0.0,0.4,9.962,9.596,0.36599999999999966,0.0716,0,-1,2.433333333333333,0,0,0,0,13.947450000000002,9.298300000000001
3773593,2020-09-27,La Liga,2020/2021,Barcelona,Villarreal,75,4,0,4,2.394,0.1459,2.2481,12,3,9,636,442,194,89.47,82.13,89,98,-9,568,354,27,39,6,6,0.386,0.0,1,0,11,12,64.16,35.84,28.32,4,0,Home Win,15.0,0.8333333333333334,1,0,1,1,0,0,4,3.3333333333333335,60.0,0.8333333333333334,0.0,0,-1.6059999999999999,0.1459,-1.7518999999999998,1.8734166666666667,0.1995,0.048633333333333334,0.15086666666666668,0.3333333333333333,0.0,0.3333333333333333,11.71,4.199999999999999,7.510000000000002,0.386,1,-1,23.6,0,0,0,0,15.275350000000001,12.729458333333335
3773593,2020-09-27,La Liga,2020/2021,Barcelona,Villarreal,85,4,0,4,2.6279,0.1569,2.471,15,4,11,688,536,152,88.66,83.58,108,112,-4,617,436,31,46,8,8,0.234,0.0111,3,1,19,14,57.95,42.05,15.89,4,0,Home Win,5.0,0.9444444444444444,1,1,1,1,0,0,4,3.7777777777777777,20.0,0.9444444444444444,0.0,0,-1.3721,0.1569,-1.5290000000000001,2.3337222222222223,0.17519333333333334,0.039225,0.13596833333333333,0.26666666666666666,0.0,0.26666666666666666,20.99,9.011,11.979,0.22290000000000001,2,5,15.007222222222222,0,0,0,0,15.9854,15.097322222222223
3773466,2020-10-01,La Liga,2020/2021,Celta Vigo,Barcelona,15,0,1,-1,0.0,0.2022,-0.2022,0,2,-2,66,162,-96,69.7,85.8,47,22,25,39,135,13,12,2,2,0.0,0.2022,0,2,30,15,36.76,63.24,-26.47,0,3,Away Win,75.0,0.16666666666666666,0,0,0,0,0,1,1,-0.16666666666666666,-75.0,0.0,0.16666666666666666,0,0.0,-0.7978000000000001,0.7978000000000001,-0.033699999999999994,0.0,0.1011,-0.1011,0.0,0.5,-0.5,10.5,15.272,-4.772,-0.2022,-2,15,-4.411666666666666,0,0,0,0,-2.968,-0.49466666666666664
3773466,2020-10-01,La Liga,2020/2021,Celta Vigo,Barcelona,30,0,1,-1,0.0576,0.2022,-0.1446,2,2,0,137,300,-163,70.8,87.67,71,52,19,98,245,23,20,5,4,0.0461,0.0,1,0,16,18,47.55,52.45,-4.89,0,3,Away Win,60.0,0.3333333333333333,0,0,0,0,0,1,1,-0.3333333333333333,-60.0,0.0,0.3333333333333333,0,0.0576,-0.7978000000000001,0.8554,-0.0482,0.0288,0.1011,-0.0723,0.0,0.5,-0.5,10.061,6.3,3.761,0.0461,1,-2,-1.63,0,1,0,0,-2.3858,-0.7952666666666667
3773466,2020-10-01,La Liga,2020/2021,Celta Vigo,Barcelona,45,0,1,-1,0.0576,0.2022,-0.1446,2,2,0,207,394,-187,74.4,87.06,95,72,23,151,316,28,25,6,5,0.0,0.0,0,0,12,10,49.62,50.38,-0.75,0,3,Away Win,45.0,0.5,0,0,1,0,0,1,1,-0.5,-45.0,0.0,0.5,0,0.0576,-0.7978000000000001,0.8554,-0.0723,0.0288,0.1011,-0.0723,0.0,0.5,-0.5,4.199999999999999,3.5,0.6999999999999993,0.0,0,2,-0.375,0,1,0,0,-2.2643999999999997,-1.1321999999999999
3773466,2020-10-01,La Liga,2020/2021,Celta Vigo,Barcelona,60,0,2,-2,0.1297,0.3803,-0.2506,3,4,-1,267,491,-224,77.15,86.56,126,84,42,201,396,34,28,7,5,0.0722,0.1781,1,2,15,4,49.4,50.6,-1.21,0,3,Away Win,30.0,0.6666666666666666,0,0,1,0,0,1,2,-1.3333333333333333,-60.0,0.0,0.6666666666666666,0,0.1297,-1.6197,1.7493999999999998,-0.16706666666666664,0.04323333333333334,0.095075,-0.05184166666666667,0.0,0.5,-0.5,9.972,11.181000000000001,-1.2090000000000014,-0.10590000000000001,-1,11,-0.8066666666666666,0,0,0,0,-4.748,-3.1653333333333333
3773466,2020-10-01,La Liga,2020/2021,Celta Vigo,Barcelona,75,0,2,-2,0.3006,0.422,-0.1214,6,5,1,333,535,-202,79.58,86.17,145,100,45,255,438,39,31,7,6,0.1708,0.0417,3,1,17,14,64.35,35.65,28.7,0,3,Away Win,15.0,0.8333333333333334,1,0,1,0,0,1,2,-1.6666666666666667,-30.0,0.0,0.8333333333333334,0,0.3006,-1.578,1.8786,-0.10116666666666667,0.0501,0.0844,-0.034300000000000004,0.0,0.4,-0.4,19.658,9.317,10.341000000000001,0.1291,2,3,23.916666666666668,0,1,0,0,-3.7950999999999997,-3.162583333333333
3773466,2020-10-01,La Liga,2020/2021,Celta Vigo,Barcelona,85,0,2,-2,0.37,0.422,-0.052,8,5,3,386,567,-181,80.31,84.3,153,113,40,307,456,46,36,9,6,0.0694,0.0,2,0,8,13,70.11,29.89,40.21,0,3,Away Win,5.0,0.9444444444444444,1,1,1,0,0,1,2,-1.8888888888888888,-10.0,0.0,0.9444444444444444,0,0.37,-1.578,1.948,-0.049111111111111105,0.04625,0.0844,-0.03815,0.0,0.4,-0.4,11.494,4.55,6.944,0.0694,2,-5,37.97611111111111,0,1,0,0,-3.2759,-3.0939055555555557
3773672,2020-10-04,La Liga,2020/2021,Barcelona,Sevilla,15,1,1,0,0.5838,0.2566,0.3271,1,3,-2,79,131,-52,86.08,93.13,25,24,1,57,119,1,8,0,0,0.5838,0.1019,1,1,12,19,46.82,53.18,-6.37,1,1,Draw,75.0,0.16666666666666666,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,-0.4162,-0.7434000000000001,0.32720000000000005,0.054516666666666665,0.5838,0.08553333333333334,0.49826666666666664,1.0,0.3333333333333333,0.6666666666666667,14.038,11.669,2.3689999999999998,0.4819,0,-7,-1.0616666666666665,0,0,1,0,0.046950000000000006,0.007825
3773672,2020-10-04,La Liga,2020/2021,Barcelona,Sevilla,30,1,1,0,0.9125,0.2566,0.6559,4,3,1,203,232,-29,86.7,88.36,42,55,-13,153,202,14,11,0,2,0.0596,0.0,1,0,12,25,53.75,46.25,7.49,1,1,Draw,60.0,0.3333333333333333,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,-0.08750000000000002,-0.7434000000000001,0.6559,0.21863333333333335,0.228125,0.08553333333333334,0.14259166666666667,0.25,0.3333333333333333,-0.08333333333333331,8.796,8.75,0.045999999999999375,0.0596,1,-13,2.4966666666666666,0,0,1,0,0.99875,0.33291666666666664
3773672,2020-10-04,La Liga,2020/2021,Barcelona,Sevilla,45,1,1,0,1.0195,0.2773,0.7423,6,4,2,317,349,-32,87.7,87.97,56,82,-26,241,307,19,18,0,3,0.107,0.0,2,0,7,12,58.33,41.67,16.65,1,1,Draw,45.0,0.5,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.019500000000000073,-0.7227,0.7422000000000001,0.37115,0.1699166666666667,0.069325,0.10059166666666669,0.16666666666666666,0.25,-0.08333333333333334,11.52,4.199999999999999,7.32,0.107,2,-5,8.325,0,0,1,0,1.1599499999999998,0.5799749999999999
3773672,2020-10-04,La Liga,2020/2021,Barcelona,Sevilla,60,1,1,0,1.0195,0.2925,0.727,6,5,1,453,412,41,88.08,86.41,63,119,-56,351,358,28,26,0,3,0.0,0.0153,0,1,5,29,43.22,56.78,-13.56,1,1,Draw,30.0,0.6666666666666666,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.019500000000000073,-0.7075,0.7270000000000001,0.48466666666666663,0.1699166666666667,0.058499999999999996,0.11141666666666669,0.16666666666666666,0.2,-0.033333333333333354,1.75,14.302999999999997,-12.552999999999997,-0.0153,-1,-24,-9.04,0,0,0,1,0.034899999999999876,0.02326666666666658
3773672,2020-10-04,La Liga,2020/2021,Barcelona,Sevilla,75,1,1,0,1.0195,0.6628,0.3567,6,9,-3,534,483,51,87.64,86.34,76,152,-76,413,414,31,30,0,4,0.0,0.3248,0,3,5,19,17.27,82.73,-65.45,1,1,Draw,15.0,0.8333333333333334,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1,0.019500000000000073,-0.33720000000000006,0.35670000000000013,0.29725,0.1699166666666667,0.07364444444444444,0.09627222222222225,0.16666666666666666,0.1111111111111111,0.05555555555555555,1.75,21.898,-20.148,-0.3248,-3,-14,-54.54166666666667,0,0,0,1,-2.23945,-1.8662083333333335
3773672,2020-10-04,La Liga,2020/2021,Barcelona,Sevilla,85,1,1,0,1.4019,0.688,0.7139,8,10,-2,598,533,65,87.63,86.68,85,180,-95,458,466,35,37,0,4,0.3824,0.0252,2,1,9,28,50.21,49.79,0.43,1,1,Draw,5.0,0.9444444444444444,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1,0.4018999999999999,-0.31200000000000006,0.7139,0.6742388888888888,0.1752375,0.0688,0.10643749999999999,0.125,0.1,0.024999999999999994,14.974,14.052,0.9220000000000006,0.3572,1,-19,0.4061111111111111,0,0,1,0,-1.2248500000000002,-1.1568027777777778
3773587,2020-10-17,La Liga,2020/2021,Getafe,Barcelona,15,0,0,0,0.0,0.0,0.0,0,0,0,66,125,-59,63.64,85.6,24,19,5,46,94,7,8,2,0,0.0,0.0,0,0,6,11,50.31,49.69,0.63,1,0,Home Win,75.0,0.16666666666666666,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,3.8499999999999996,-1.75,0.0,0,-5,0.105,0,0,0,1,0.1063,0.017716666666666665
3773587,2020-10-17,La Liga,2020/2021,Getafe,Barcelona,30,0,0,0,0.2291,0.4652,-0.236,4,2,2,116,230,-114,66.38,86.09,47,35,12,87,184,16,16,3,1,0.1712,0.4127,3,1,16,9,57.21,42.79,14.43,1,0,Home Win,60.0,0.3333333333333333,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.2291,0.4652,-0.2361,-0.07866666666666666,0.057275,0.2326,-0.175325,0.0,0.0,0.0,19.311999999999998,11.277,8.034999999999998,-0.24150000000000002,2,7,4.81,0,0,1,0,0.4303,0.14343333333333333
3773587,2020-10-17,La Liga,2020/2021,Getafe,Barcelona,45,0,0,0,0.2291,0.532,-0.3028,4,3,1,147,337,-190,65.31,86.65,67,44,23,111,272,23,21,3,2,0.0,0.0668,0,1,15,8,38.81,61.19,-22.38,1,0,Home Win,45.0,0.5,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.2291,0.532,-0.30290000000000006,-0.1514,0.057275,0.17733333333333334,-0.12005833333333335,0.0,0.0,0.0,5.25,7.468,-2.218,-0.0668,-1,7,-11.19,0,0,0,1,-0.018000000000000016,-0.009000000000000008
3773587,2020-10-17,La Liga,2020/2021,Getafe,Barcelona,60,1,0,1,1.0126,0.532,0.4807,5,3,2,185,426,-241,64.32,87.32,93,58,35,137,352,28,25,5,2,0.7835,0.0,1,0,11,11,71.04,28.96,42.07,1,0,Home Win,30.0,0.6666666666666666,0,0,1,1,0,0,1,0.6666666666666666,30.0,0.6666666666666666,0.0,0,0.012599999999999945,0.532,-0.5194000000000001,0.3204666666666667,0.20251999999999998,0.17733333333333334,0.025186666666666635,0.2,0.0,0.2,15.685,3.8499999999999996,11.835,0.7835,1,0,28.046666666666667,0,0,0,0,4.74175,3.1611666666666665
3773587,2020-10-17,La Liga,2020/2021,Getafe,Barcelona,75,1,0,1,1.0126,0.6189,0.3937,5,5,0,210,517,-307,61.43,87.04,120,66,54,155,439,37,35,6,2,0.0,0.0096,0,1,17,4,35.72,64.28,-28.55,1,0,Home Win,15.0,0.8333333333333334,1,0,1,1,0,0,1,0.8333333333333334,15.0,0.8333333333333334,0.0,0,0.012599999999999945,0.6189,-0.6063000000000001,0.32808333333333334,0.20251999999999998,0.12378,0.07873999999999998,0.2,0.0,0.2,5.949999999999999,5.496,0.45399999999999885,-0.0096,-1,13,-23.791666666666668,0,0,0,0,3.8850500000000006,3.2375416666666674
3773587,2020-10-17,La Liga,2020/2021,Getafe,Barcelona,85,1,0,1,1.3008,0.6189,0.6819,7,5,2,233,591,-358,59.23,86.97,131,71,60,169,506,43,43,7,2,0.2881,0.0,2,0,11,5,61.88,38.12,23.76,1,0,Home Win,5.0,0.9444444444444444,1,1,1,1,0,0,1,0.9444444444444444,5.0,0.9444444444444444,0.0,0,0.30079999999999996,0.6189,-0.31810000000000005,0.6440166666666666,0.18582857142857143,0.12378,0.062048571428571425,0.14285714285714285,0.0,0.14285714285714285,14.731,1.75,12.981,0.2881,2,6,22.44,0,0,0,0,5.36045,5.062647222222222
3773585,2020-10-24,La Liga,2020/2021,Barcelona,Real Madrid,15,1,1,0,0.4556,0.4546,0.001,3,2,1,100,124,-24,92.0,94.35,21,41,-20,96,99,5,3,2,1,0.4556,0.1425,3,1,14,29,56.91,43.09,13.82,1,3,Away Win,75.0,0.16666666666666666,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,-0.5444,-0.5454,0.0010000000000000009,0.00016666666666666666,0.15186666666666668,0.2273,-0.07543333333333332,0.3333333333333333,0.5,-0.16666666666666669,21.456,15.575,5.881,0.31310000000000004,2,-15,2.3033333333333332,0,0,1,0,-0.06029999999999999,-0.010049999999999998
3773585,2020-10-24,La Liga,2020/2021,Barcelona,Real Madrid,30,1,1,0,0.9338,0.937,-0.0032,5,5,0,180,219,-39,91.11,91.32,52,68,-16,175,175,10,12,3,3,0.4412,0.4824,1,3,21,19,43.02,56.98,-13.96,1,3,Away Win,60.0,0.3333333333333333,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,-0.06620000000000004,-0.06299999999999994,-0.0032000000000000917,-0.0010666666666666667,0.18675999999999998,0.1874,-0.0006400000000000294,0.2,0.2,0.0,15.761999999999999,23.473999999999997,-7.711999999999998,-0.041200000000000014,-2,2,-4.653333333333333,0,0,0,1,-0.46440000000000003,-0.1548
3773585,2020-10-24,La Liga,2020/2021,Barcelona,Real Madrid,45,1,1,0,0.9338,0.9665,-0.0327,5,6,-1,291,335,-44,89.69,89.85,94,96,-2,270,275,18,21,4,7,0.0,0.0,0,0,22,21,51.34,48.66,2.68,1,3,Away Win,45.0,0.5,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,-0.06620000000000004,-0.033499999999999974,-0.03270000000000006,-0.01635,0.18675999999999998,0.16108333333333333,0.025676666666666653,0.2,0.16666666666666666,0.033333333333333354,7.699999999999999,7.35,0.34999999999999964,0.0,0,1,1.34,0,0,1,0,-0.26225,-0.131125
3773585,2020-10-24,La Liga,2020/2021,Barcelona,Real Madrid,60,1,1,0,1.0549,1.1277,-0.0727,7,9,-2,402,410,-8,89.55,89.02,108,127,-19,358,326,22,30,4,7,0.1211,0.0617,2,1,8,20,53.07,46.93,6.15,1,3,Away Win,30.0,0.6666666666666666,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0.05489999999999995,0.12769999999999992,-0.07279999999999998,-0.048466666666666665,0.1507,0.1253,0.025400000000000006,0.14285714285714285,0.1111111111111111,0.031746031746031744,12.011,11.617,0.39399999999999835,0.0594,1,-12,4.1,0,0,1,0,-0.82755,-0.5517
3773585,2020-10-24,La Liga,2020/2021,Barcelona,Real Madrid,75,1,2,-1,1.2031,1.9112,-0.7081,9,10,-1,485,485,0,89.28,87.63,122,158,-36,422,385,29,40,4,8,0.1481,0.0,2,0,9,27,57.5,42.5,14.99,1,3,Away Win,15.0,0.8333333333333334,1,0,1,0,0,1,1,-0.8333333333333334,-15.0,0.0,0.8333333333333334,0,0.20310000000000006,-0.08879999999999999,0.29190000000000005,-0.5900833333333333,0.13367777777777778,0.19112,-0.05744222222222223,0.1111111111111111,0.2,-0.0888888888888889,12.631,9.45,3.181000000000001,0.1481,2,-18,12.491666666666667,0,1,0,0,-4.33225,-3.6102083333333335
3773585,2020-10-24,La Liga,2020/2021,Barcelona,Real Madrid,85,1,2,-1,1.2489,2.5621,-1.3132,10,14,-4,562,530,32,88.08,87.36,130,180,-50,488,424,37,49,4,10,0.0458,0.651,1,4,8,22,31.08,68.92,-37.85,1,3,Away Win,5.0,0.9444444444444444,1,1,1,0,0,1,1,-0.9444444444444444,-5.0,0.0,0.9444444444444444,0,0.2488999999999999,0.5621,-0.31320000000000014,-1.2402444444444443,0.12488999999999999,0.18300714285714287,-0.05811714285714288,0.1,0.14285714285714285,-0.042857142857142844,7.258,30.209999999999997,-22.951999999999998,-0.6052000000000001,-3,-14,-35.74722222222222,0,0,0,0,-6.648299999999999,-6.278949999999999
3773386,2020-10-31,La Liga,2020/2021,Deportivo Alavés,Barcelona,15,0,0,0,0.0,0.201,-0.201,0,1,-1,76,126,-50,76.32,88.1,41,19,22,53,102,6,8,2,0,0.0,0.201,0,1,17,11,38.46,61.54,-23.08,1,1,Draw,75.0,0.16666666666666666,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.201,-0.201,-0.0335,0.0,0.201,-0.201,0.0,0.0,0.0,5.949999999999999,9.86,-3.91,-0.201,-1,6,-3.8466666666666662,0,0,0,1,-0.2923,-0.048716666666666665
